License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2012,410,N,196,1597,8,47,30,17,0,29,17,4,13,13
2012,410,R,1674,11713,7,366,155,203,8,145,221,29,15,110
2012,410,SUM,1871,13310,7,412,185,220,8,174,238,33,28,124
2012,411,N,163,1281,8,43,34,9,0,22,21,2,16,16
2012,411,R,1257,8491,7,311,148,148,15,92,220,8,49,91
2012,411,SUM,1420,9772,7,354,183,156,15,114,241,10,65,107
2012,412,N,59,313,5,18,11,6,0,7,11,0,3,8
2012,412,R,351,2425,7,93,44,44,5,21,72,0,3,41
2012,412,SUM,410,2737,7,110,55,50,5,28,83,0,6,49
2012,413,N,137,750,6,17,14,3,0,0,17,3,3,8
2012,413,R,926,5417,6,123,64,51,8,8,115,3,28,33
2012,413,SUM,1062,6167,6,140,78,54,8,8,132,6,31,42
2012,415,N,13,92,7,2,2,0,0,2,0,0,0,2
2012,415,R,182,1303,7,14,11,3,0,8,6,0,6,6
2012,415,SUM,195,1395,7,16,13,3,0,11,6,0,6,8
2012,416,N,441,2858,7,113,82,31,0,17,96,6,34,42
2012,416,R,1545,9510,6,297,120,158,19,40,256,25,25,69
2012,416,SUM,1986,12368,6,410,201,189,19,57,352,31,59,111
2012,417,N,40,237,6,17,9,8,0,0,17,0,2,7
2012,417,R,448,2675,6,88,36,44,8,3,86,2,7,28
2012,417,SUM,487,2912,6,105,45,52,8,3,102,2,9,34
2012,418,N,57,355,6,13,11,2,0,0,13,0,6,6
2012,418,R,309,1546,5,44,28,16,0,0,44,6,17,5
2012,418,SUM,365,1901,5,57,39,18,0,0,57,6,22,11
2012,419,N,9,71,8,0,0,0,0,0,0,0,0,0
2012,419,R,51,215,4,14,8,5,0,0,14,3,3,3
2012,419,SUM,60,286,5,14,8,5,0,0,14,3,3,3
2012,420,N,76,425,6,22,18,4,0,13,9,0,11,7
2012,420,R,373,2305,6,67,45,22,0,19,48,8,11,25
2012,420,SUM,449,2730,6,88,63,26,0,32,57,8,22,32
2012,421,N,48,312,7,11,8,3,0,3,8,0,0,8
2012,421,R,266,1372,5,80,25,47,8,8,72,6,14,6
2012,421,SUM,314,1684,5,92,34,50,8,11,81,6,14,14
2012,422,N,128,678,5,14,8,6,0,0,14,3,3,3
2012,422,R,558,2848,5,106,50,44,12,8,98,14,19,17
2012,422,SUM,686,3526,5,120,58,50,12,8,112,17,22,20
2012,423,N,79,470,6,22,11,10,0,0,22,0,8,3
2012,423,R,392,2148,6,55,31,25,0,3,52,0,8,22
2012,423,SUM,471,2618,6,77,42,35,0,3,74,0,17,25
2012,424,N,43,314,7,6,3,3,0,0,6,3,0,0
2012,424,R,313,1817,6,20,14,6,0,0,20,0,6,8
2012,424,SUM,355,2131,6,26,17,9,0,0,26,3,6,8
2012,425,N,102,683,7,20,14,5,1,0,20,8,3,3
2012,425,R,538,2559,5,153,17,131,6,3,150,8,0,8
2012,425,SUM,640,3242,5,173,31,136,7,3,170,17,3,11
2012,426,N,13,56,5,3,1,2,0,0,3,0,0,1
2012,426,R,144,817,6,36,20,15,2,8,28,3,3,14
2012,426,SUM,156,873,6,39,21,17,2,8,31,3,3,15
2012,432,N,101,728,7,13,8,5,0,0,13,3,6,0
2012,432,R,863,4690,5,105,53,47,6,8,97,3,31,19
2012,432,SUM,964,5418,6,118,61,51,6,8,110,6,36,19
2012,441,N,35,198,6,13,11,1,0,3,10,0,6,6
2012,441,R,459,2757,6,63,17,44,3,0,63,0,4,13
2012,441,SUM,494,2955,6,76,28,45,3,3,73,0,10,18
2012,442,N,138,760,6,39,8,28,2,3,36,0,6,3
2012,442,R,899,5276,6,149,70,70,10,18,131,3,33,34
2012,442,SUM,1037,6036,6,188,78,98,12,21,167,3,38,37
2012,444,N,35,223,6,8,3,6,0,0,8,3,0,0
2012,444,R,167,852,5,33,17,14,3,3,31,0,11,6
2012,444,SUM,202,1074,5,42,20,20,3,3,39,3,11,6
2012,445,N,160,935,6,63,34,29,0,10,53,3,6,25
2012,445,R,726,4039,6,216,81,122,14,11,205,3,19,58
2012,445,SUM,885,4975,6,279,114,151,14,21,258,6,25,84
2012,446,N,321,1737,5,118,90,28,0,23,96,3,37,51
2012,446,R,915,4870,5,286,125,153,8,14,272,3,69,53
2012,446,SUM,1237,6607,5,404,215,181,8,36,368,6,106,103
2012,447,N,77,436,6,19,5,14,0,3,16,0,2,3
2012,447,R,585,3264,6,107,51,53,3,9,98,0,16,35
2012,447,SUM,662,3700,6,125,56,66,3,12,113,0,18,39
2012,448,N,250,1858,7,75,59,16,0,17,58,14,11,34
2012,448,R,1010,6249,6,139,81,51,7,11,128,17,34,31
2012,448,SUM,1260,8107,6,214,140,67,7,28,186,31,45,64
2012,449,N,169,1085,6,45,35,8,3,9,36,6,12,17
2012,449,R,673,3410,5,99,44,41,14,0,99,8,19,17
2012,449,SUM,842,4495,5,144,78,49,17,9,135,14,31,33
2012,450,N,23,119,5,0,0,0,0,0,0,0,0,0
2012,450,R,171,1044,6,27,13,15,0,4,23,0,7,6
2012,450,SUM,194,1163,6,27,13,15,0,4,23,0,7,6
2012,452,N,218,1401,6,61,53,5,3,10,51,4,28,22
2012,452,R,462,1972,4,99,45,52,3,8,91,6,31,8
2012,452,SUM,680,3372,5,160,98,57,6,19,141,10,58,30
2012,454,N,146,917,6,40,33,8,0,6,35,8,11,13
2012,454,R,780,4143,5,82,36,43,3,3,79,6,25,6
2012,454,SUM,926,5060,6,122,69,51,3,8,114,14,36,19
2012,455,N,17,102,6,8,8,0,0,3,5,0,0,8
2012,455,R,206,1193,6,76,50,24,2,6,70,3,13,31
2012,455,SUM,223,1295,6,84,58,24,2,8,76,3,13,39
2012,471,N,6,17,3,0,0,0,0,0,0,0,0,0
2012,471,R,29,155,5,2,2,0,0,2,0,2,0,0
2012,471,SUM,34,172,5,2,2,0,0,2,0,2,0,0
2012,4XX,N,63,416,7,10,6,5,0,0,10,0,3,3
2012,4XX,R,109,392,4,11,0,8,3,0,11,0,0,0
2012,4XX,SUM,171,808,5,21,6,13,3,0,21,0,3,3
2012,500,N,22,131,6,3,0,3,0,0,3,0,0,0
2012,500,R,354,2331,7,29,14,15,0,2,27,0,1,12
2012,500,SUM,376,2462,7,31,14,18,0,2,30,0,1,12
2012,502,N,12,62,5,3,0,3,0,0,3,0,0,0
2012,502,R,190,1126,6,33,12,21,0,12,21,0,0,12
2012,502,SUM,202,1189,6,36,12,24,0,12,24,0,0,12
2012,510,N,6,11,2,3,0,3,0,0,3,0,0,0
2012,510,R,48,198,4,8,0,6,3,0,8,0,0,0
2012,510,SUM,54,210,4,11,0,8,3,0,11,0,0,0
2012,511,N,23,120,5,3,0,3,0,0,3,0,0,0
2012,511,R,167,1051,6,20,11,6,3,3,17,0,2,9
2012,511,SUM,191,1171,6,23,11,8,3,3,20,0,2,9
2012,520,N,119,808,7,31,29,2,0,3,28,0,18,11
2012,520,R,949,5599,6,169,101,66,2,10,159,22,51,29
2012,520,SUM,1069,6407,6,200,131,68,2,13,187,22,69,40
2012,530,N,25,146,6,4,0,4,0,0,4,0,0,0
2012,530,R,441,1878,4,53,9,38,6,6,47,0,5,5
2012,530,SUM,466,2023,4,57,9,42,6,6,52,0,5,5
2012,540,N,152,956,6,31,28,3,0,3,28,3,11,14
2012,540,R,921,5316,6,120,45,70,6,4,116,8,28,8
2012,540,SUM,1073,6272,6,151,73,73,6,7,144,11,39,22
2012,560,N,214,1135,5,52,39,13,0,6,47,3,17,20
2012,560,R,841,4626,6,192,104,85,3,16,176,22,37,45
2012,560,SUM,1055,5761,6,244,143,98,3,21,223,25,54,64
2012,570,N,43,235,5,13,4,3,6,3,10,0,1,3
2012,570,R,339,1968,6,67,22,43,3,7,60,0,3,18
2012,570,SUM,382,2203,6,80,26,46,8,10,70,0,5,21
2012,575,N,17,172,10,3,0,3,0,0,3,0,0,0
2012,575,R,431,2025,5,47,14,24,8,0,47,0,6,9
2012,575,SUM,448,2197,5,50,14,27,8,0,50,0,6,9
2012,580,N,354,1998,6,136,99,30,7,18,119,3,44,52
2012,580,R,915,4686,5,256,111,134,10,18,238,19,29,64
2012,580,SUM,1269,6684,5,393,211,165,17,36,357,21,73,117
2012,590,N,163,829,5,69,35,32,2,14,55,2,9,24
2012,590,R,1631,11214,7,428,134,281,13,60,368,10,27,97
2012,590,SUM,1795,12043,7,497,169,314,15,74,423,12,36,120
2012,5XX,N,20,105,5,8,8,0,0,3,6,0,6,3
2012,5XX,SUM,29,150,5,8,8,0,0,3,6,0,6,3
2012,600,N,0,0,0,0,0,0,0,0,0,0,0,0
2012,600,R,100,591,6,3,3,0,0,3,0,0,0,3
2012,600,SUM,100,591,6,3,3,0,0,3,0,0,0,3
2012,620,N,94,789,8,17,16,2,0,14,4,4,4,8
2012,620,R,648,4669,7,94,49,39,5,50,43,3,15,31
2012,620,SUM,742,5458,7,111,65,40,5,64,47,6,19,40
2012,621,N,47,365,8,12,6,5,1,6,7,0,0,6
2012,621,R,540,3605,7,124,54,65,4,34,90,5,12,37
2012,621,SUM,587,3971,7,136,60,70,5,40,96,5,12,43
2012,622,N,50,417,8,18,8,10,0,6,12,0,3,5
2012,622,R,494,2606,5,123,30,91,3,9,114,2,13,15
2012,622,SUM,545,3023,6,141,38,101,3,15,126,2,16,20
2012,630,N,4,23,5,0,0,0,0,0,0,0,0,0
2012,630,R,32,132,4,5,4,1,0,0,5,0,2,2
2012,630,SUM,36,154,4,5,4,1,0,0,5,0,2,2
2012,631,N,27,278,11,6,4,2,0,2,4,0,2,2
2012,631,R,236,1412,6,67,27,40,0,15,52,0,11,17
2012,631,SUM,262,1690,6,73,31,42,0,17,56,0,13,19
2012,632,N,24,142,6,1,1,0,0,1,0,1,0,0
2012,632,R,103,783,8,21,17,4,0,4,18,2,3,12
2012,632,SUM,127,925,7,22,18,4,0,5,18,3,3,12
2012,651,N,10,54,5,1,0,1,0,0,1,0,0,0
2012,651,R,43,152,4,3,0,0,3,3,0,0,0,0
2012,651,SUM,53,206,4,4,0,1,3,3,1,0,0,0
2012,652,N,0,0,0,0,0,0,0,0,0,0,0,0
2012,652,R,12,35,3,2,2,0,0,0,2,0,0,2
2012,652,SUM,12,35,3,2,2,0,0,0,2,0,0,2
2012,670,N,6,23,4,0,0,0,0,0,0,0,0,0
2012,670,R,23,113,5,8,0,8,0,0,8,0,0,0
2012,670,SUM,29,136,5,8,0,8,0,0,8,0,0,0
2012,680,N,0,0,0,0,0,0,0,0,0,0,0,0
2012,680,R,66,492,8,6,4,2,0,4,2,0,0,4
2012,680,SUM,66,492,8,6,4,2,0,4,2,0,0,4
2012,690,N,22,124,6,4,0,4,0,0,4,0,0,0
2012,690,R,285,1746,6,66,27,38,2,7,59,0,0,27
2012,690,SUM,307,1869,6,69,27,41,2,7,62,0,0,27
2012,700,N,180,1173,7,74,34,37,3,27,46,0,2,32
2012,700,R,992,6360,6,349,145,183,20,58,291,12,24,109
2012,700,SUM,1172,7533,6,423,179,220,24,86,337,12,25,142
2012,701,N,41,156,4,12,4,7,0,0,12,0,3,2
2012,701,R,259,1294,5,36,22,14,0,3,33,0,11,11
2012,701,SUM,300,1450,5,47,26,21,0,3,45,0,14,12
2012,702,N,80,397,5,13,2,11,0,2,11,0,0,2
2012,702,R,443,2743,6,115,21,84,10,16,99,3,6,12
2012,702,SUM,523,3140,6,128,23,95,10,17,111,3,6,14
2012,703,N,28,144,5,3,3,0,0,0,3,0,0,3
2012,703,R,102,491,5,8,8,0,0,0,8,0,0,8
2012,703,SUM,130,635,5,11,11,0,0,0,11,0,0,11
2012,704,N,103,727,7,18,6,12,0,8,10,0,2,5
2012,704,R,615,4720,8,130,48,78,4,7,122,2,10,36
2012,704,SUM,719,5448,8,148,54,90,4,15,133,2,11,41
2012,705,N,81,428,5,19,10,8,0,8,11,0,3,7
2012,705,R,196,1315,7,30,16,14,0,6,24,3,7,7
2012,705,SUM,277,1743,6,49,26,23,0,14,35,3,10,14
2012,7XX,N,11,51,5,5,2,3,0,0,5,0,0,2
2012,7XX,R,16,85,5,2,0,2,0,0,2,0,0,0
2012,7XX,SUM,27,136,5,7,2,5,0,0,7,0,0,2
2012,Reg_1,N,1779,13515,8,243,230,11,3,68,176,3,129,98
2012,Reg_1,R,13603,136075,10,761,622,130,10,85,676,2,354,266
2012,Reg_1,SUM,15382,149590,10,1005,852,141,13,152,852,5,483,364
2012,Reg_2,N,1978,15627,8,332,262,69,2,61,271,0,192,70
2012,Reg_2,R,20078,178717,9,2754,1692,973,88,299,2455,11,1201,478
2012,Reg_2,SUM,22056,194343,9,3086,1954,1043,90,360,2726,11,1393,547
2012,Reg_3,N,6966,50770,7,1894,1446,421,27,329,1566,11,684,751
2012,Reg_3,R,34409,278025,8,7070,3668,3065,337,694,6376,253,1836,1575
2012,Reg_3,SUM,41375,328795,8,8964,5115,3486,364,1022,7941,264,2520,2326
2012,Reg_4,N,3136,21718,7,889,616,264,9,185,703,73,228,315
2012,Reg_4,R,15664,104354,7,3428,1519,1736,174,469,2959,166,536,814
2012,Reg_4,SUM,18800,126072,7,4317,2134,2000,183,655,3662,239,764,1129
2012,Reg_5,N,1121,6709,6,359,243,102,14,49,310,10,106,127
2012,Reg_5,R,6729,42061,6,1422,577,789,57,138,1284,81,189,307
2012,Reg_5,SUM,7850,48770,6,1781,820,890,71,186,1595,91,295,434
2012,Reg_6,N,279,2273,8,60,35,23,1,29,31,5,9,21
2012,Reg_6,R,2438,16649,7,521,216,289,16,128,393,11,56,148
2012,Reg_6,SUM,2717,18922,7,580,251,312,18,157,423,16,65,170
2012,Reg_7,N,515,3076,6,143,62,78,3,45,98,0,9,53
2012,Reg_7,R,2558,17008,7,670,260,375,34,90,580,20,57,184
2012,Reg_7,SUM,3074,20083,7,813,322,453,38,135,678,20,66,236
2012,Reg_X,N,27,146,5,3,3,0,0,0,3,0,3,0
2012,Reg_X,R,18,107,6,3,3,0,0,0,3,0,3,0
2012,Reg_X,SUM,45,254,6,6,6,0,0,0,6,0,6,0
2012,State,N,15164,113833,8,3923,2896,967,60,765,3158,102,1360,1435
2012,State,R,87697,772996,9,16628,8556,7356,715,1902,14725,543,4231,3771
2012,State,SUM,102861,886829,9,20550,11452,8323,775,2667,17883,645,5591,5206
2012,XXX,N,27,146,5,3,3,0,0,0,3,0,3,0
2012,XXX,R,18,107,6,3,3,0,0,0,3,0,3,0
2012,XXX,SUM,45,254,6,6,6,0,0,0,6,0,6,0
2013,100,N,0,0,0,3,3,0,0,0,3,0,0,3
2013,100,R,0,0,0,62,45,16,1,11,51,0,31,14
2013,100,SUM,0,0,0,65,48,16,1,11,54,0,31,17
2013,101,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,101,R,0,0,0,80,45,36,0,7,73,0,36,8
2013,101,SUM,0,0,0,80,45,36,0,7,73,0,36,8
2013,102,N,0,0,0,3,3,0,0,3,0,0,0,3
2013,102,R,0,0,0,50,42,8,0,11,39,0,28,14
2013,102,SUM,0,0,0,53,45,8,0,14,39,0,28,17
2013,103,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,103,R,0,0,0,45,34,9,3,20,26,0,20,14
2013,103,SUM,0,0,0,45,34,9,3,20,26,0,20,14
2013,104,N,0,0,0,6,6,0,0,3,3,0,0,6
2013,104,R,0,0,0,59,48,10,1,11,48,0,20,28
2013,104,SUM,0,0,0,64,53,10,1,14,50,0,20,34
2013,109,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,109,R,0,0,0,25,3,22,0,0,25,0,3,0
2013,109,SUM,0,0,0,25,3,22,0,0,25,0,3,0
2013,110,N,0,0,0,6,6,0,0,3,3,0,0,6
2013,110,R,0,0,0,30,28,2,0,3,27,0,20,8
2013,110,SUM,0,0,0,35,34,2,0,6,30,0,20,14
2013,120,N,0,0,0,3,3,0,0,3,0,0,3,0
2013,120,R,0,0,0,41,36,5,0,3,38,0,28,8
2013,120,SUM,0,0,0,44,39,5,0,6,38,0,31,8
2013,121,N,0,0,0,70,61,9,0,39,31,0,28,33
2013,121,R,0,0,0,174,122,49,3,22,151,3,77,42
2013,121,SUM,0,0,0,244,183,57,3,61,182,3,105,75
2013,122,N,0,0,0,8,8,0,0,3,6,0,8,0
2013,122,R,0,0,0,41,33,4,3,6,35,3,25,6
2013,122,SUM,0,0,0,49,42,4,3,8,41,3,33,6
2013,123,N,0,0,0,7,6,1,0,0,7,0,6,0
2013,123,R,0,0,0,34,17,17,0,6,28,0,17,0
2013,123,SUM,0,0,0,40,22,18,0,6,35,0,22,0
2013,124,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,124,R,0,0,0,18,14,3,1,0,18,0,8,6
2013,124,SUM,0,0,0,18,14,3,1,0,18,0,8,6
2013,130,N,0,0,0,11,11,0,0,0,11,0,8,3
2013,130,R,0,0,0,22,22,0,0,3,20,0,17,6
2013,130,SUM,0,0,0,34,34,0,0,3,31,0,25,8
2013,132,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,132,R,0,0,0,8,3,3,3,0,8,0,3,0
2013,132,SUM,0,0,0,8,3,3,3,0,8,0,3,0
2013,140,N,0,0,0,6,6,0,0,0,6,0,0,6
2013,140,R,0,0,0,21,14,7,0,6,15,0,6,8
2013,140,SUM,0,0,0,26,20,7,0,6,21,0,6,14
2013,141,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,141,R,0,0,0,14,14,0,0,8,6,0,3,11
2013,141,SUM,0,0,0,14,14,0,0,8,6,0,3,11
2013,150,N,0,0,0,59,56,3,0,0,59,0,25,31
2013,150,R,0,0,0,45,39,6,0,3,42,0,22,17
2013,150,SUM,0,0,0,103,95,8,0,3,101,0,48,47
2013,151,N,0,0,0,11,11,0,0,0,11,0,6,6
2013,151,R,0,0,0,8,8,0,0,0,8,0,0,8
2013,151,SUM,0,0,0,20,20,0,0,0,20,0,6,14
2013,170,N,0,0,0,3,3,0,0,0,3,0,0,3
2013,170,R,0,0,0,22,3,20,0,0,22,0,0,3
2013,170,SUM,0,0,0,25,6,20,0,0,25,0,0,6
2013,1XX,N,0,0,0,3,3,0,0,0,3,0,0,3
2013,1XX,R,0,0,0,3,3,0,0,0,3,0,3,0
2013,1XX,SUM,0,0,0,6,6,0,0,0,6,0,3,3
2013,200,N,0,0,0,3,3,0,0,0,3,0,3,0
2013,200,R,0,0,0,18,11,6,2,3,16,0,6,6
2013,200,SUM,0,0,0,21,14,6,2,3,18,0,8,6
2013,201,N,0,0,0,8,8,0,0,6,3,0,3,6
2013,201,R,0,0,0,88,50,35,3,14,74,0,36,14
2013,201,SUM,0,0,0,96,59,35,3,19,77,0,39,20
2013,202,N,0,0,0,8,8,0,0,0,8,0,8,0
2013,202,R,0,0,0,32,30,3,0,6,27,0,22,8
2013,202,SUM,0,0,0,41,38,3,0,6,35,0,30,8
2013,203,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,203,R,0,0,0,25,22,3,0,0,25,0,20,3
2013,203,SUM,0,0,0,25,22,3,0,0,25,0,20,3
2013,204,N,0,0,0,6,6,0,0,0,6,0,0,6
2013,204,R,0,0,0,66,50,16,0,14,52,0,22,28
2013,204,SUM,0,0,0,72,56,16,0,14,58,0,22,34
2013,210,N,0,0,0,27,21,5,1,3,25,0,16,5
2013,210,R,0,0,0,203,81,112,10,14,190,0,67,14
2013,210,SUM,0,0,0,230,102,117,11,16,214,0,83,19
2013,211,N,0,0,0,8,8,0,0,0,8,0,3,6
2013,211,R,0,0,0,63,25,37,2,11,52,0,14,11
2013,211,SUM,0,0,0,72,34,37,2,11,61,0,17,17
2013,212,N,0,0,0,55,53,2,0,3,52,0,39,14
2013,212,R,0,0,0,337,136,193,8,34,303,0,84,52
2013,212,SUM,0,0,0,391,189,194,8,37,355,0,123,66
2013,213,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,213,R,0,0,0,95,50,43,2,6,89,0,34,17
2013,213,SUM,0,0,0,95,50,43,2,6,89,0,34,17
2013,214,N,0,0,0,6,6,0,0,0,6,0,0,6
2013,214,R,0,0,0,43,17,25,2,4,39,0,14,3
2013,214,SUM,0,0,0,49,22,25,2,4,45,0,14,8
2013,215,N,0,0,0,31,20,12,0,8,24,0,17,3
2013,215,R,0,0,0,357,181,176,0,54,303,0,123,58
2013,215,SUM,0,0,0,388,201,187,0,62,326,0,140,61
2013,216,N,0,0,0,3,3,0,0,0,3,0,3,0
2013,216,R,0,0,0,36,28,6,2,6,30,0,20,8
2013,216,SUM,0,0,0,39,30,6,2,6,33,0,22,8
2013,240,N,0,0,0,3,3,0,0,0,3,0,3,0
2013,240,R,0,0,0,83,46,34,3,13,70,0,39,7
2013,240,SUM,0,0,0,86,48,34,3,13,73,0,41,7
2013,250,N,0,0,0,3,3,0,0,0,3,0,0,3
2013,250,R,0,0,0,29,20,9,0,11,19,0,9,11
2013,250,SUM,0,0,0,32,23,9,0,11,21,0,9,13
2013,260,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,260,R,0,0,0,17,8,5,3,8,8,0,6,3
2013,260,SUM,0,0,0,17,8,5,3,8,8,0,6,3
2013,261,N,0,0,0,6,6,0,0,0,6,0,0,6
2013,261,R,0,0,0,81,53,27,2,8,72,0,33,19
2013,261,SUM,0,0,0,86,58,27,2,8,78,0,33,25
2013,270,N,0,0,0,65,63,3,0,12,53,3,40,20
2013,270,R,0,0,0,306,206,80,20,37,269,3,151,53
2013,270,SUM,0,0,0,371,269,83,20,49,322,5,191,73
2013,280,N,0,0,0,8,8,0,0,0,8,0,6,3
2013,280,R,0,0,0,28,20,8,0,0,28,0,11,8
2013,280,SUM,0,0,0,36,28,8,0,0,36,0,17,11
2013,281,N,0,0,0,11,11,0,0,3,8,0,8,3
2013,281,R,0,0,0,53,39,14,0,14,39,0,22,17
2013,281,SUM,0,0,0,64,50,14,0,17,48,0,31,20
2013,282,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,282,R,0,0,0,19,1,17,1,3,16,0,1,0
2013,282,SUM,0,0,0,19,1,17,1,3,16,0,1,0
2013,283,N,0,0,0,3,0,3,0,0,3,0,0,0
2013,283,R,0,0,0,71,42,26,3,11,60,0,34,8
2013,283,SUM,0,0,0,74,42,29,3,11,63,0,34,8
2013,284,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,284,R,0,0,0,11,6,6,0,6,6,0,0,6
2013,284,SUM,0,0,0,11,6,6,0,6,6,0,0,6
2013,285,N,0,0,0,0,0,0,0,0,0,0,0,0
2013,285,R,0,0,0,62,53,9,0,6,56,0,25,28
2013,285,SUM,0,0,0,62,53,9,0,6,56,0,25,28
2013,290,N,0,0,0,2,2,0,0,0,2,0,2,0
2013,290,R,0,0,0,37,14,23,0,6,32,0,11,3
2013,290,SUM,0,0,0,39,16,23,0,6,34,0,13,3
2013,291,N,0,0,0,6,0,3,3,0,6,0,0,0
2013,291,R,0,0,0,114,34,78,3,11,103,0,25,8
2013,291,SUM,0,0,0,120,34,81,6,11,109,0,25,8
2013,292,N,0,0,0,3,3,0,0,0,3,0,0,3
2013,292,R,0,0,0,71,34,35,3,16,56,0,22,11
2013,292,SUM,0,0,0,74,36,35,3,16,58,0,22,14
2013,293,N,0,0,0,14,14,0,0,6,8,0,6,8
2013,293,R,0,0,0,101,67,28,6,17,84,0,42,25
2013,293,SUM,0,0,0,115,81,28,6,22,93,0,48,34
2013,298,N,0,0,0,22,11,11,0,0,22,0,6,6
2013,298,R,0,0,0,91,31,60,0,3,88,0,25,6
2013,298,SUM,0,0,0,113,42,71,0,3,110,0,31,11
2013,2XX,N,0,0,0,3,3,0,0,0,3,0,3,0
2013,2XX,R,0,0,0,8,3,6,0,0,8,0,3,0
2013,2XX,SUM,0,0,0,11,6,6,0,0,11,0,6,0
2013,300,N,0,0,0,38,30,8,0,3,35,0,13,17
2013,300,R,0,0,0,191,94,92,5,14,178,0,56,39
2013,300,SUM,0,0,0,230,124,100,5,17,213,0,69,55
2013,301,N,0,0,0,33,33,0,0,6,28,0,14,20
2013,301,R,0,0,0,92,53,36,3,14,78,0,28,25
2013,301,SUM,0,0,0,126,87,36,3,20,106,0,42,45
2013,302,N,0,0,0,70,51,19,0,6,64,0,31,20
2013,302,R,0,0,0,213,77,129,7,17,196,0,46,31
2013,302,SUM,0,0,0,283,128,148,7,22,261,0,76,51
2013,309,N,0,0,0,14,14,0,0,0,14,0,6,8
2013,309,R,0,0,0,17,3,14,0,6,11,0,3,0
2013,309,SUM,0,0,0,31,17,14,0,6,25,0,8,8
2013,310,N,0,0,0,16,16,0,0,4,12,0,4,12
2013,310,R,0,0,0,58,53,6,0,19,39,3,19,31
2013,310,SUM,0,0,0,74,68,6,0,24,50,3,24,42
2013,311,N,0,0,0,28,22,5,0,6,22,0,3,20
2013,311,R,0,0,0,123,56,59,8,11,112,0,34,22
2013,311,SUM,0,0,0,150,78,64,8,17,134,0,36,42
2013,312,N,0,0,0,56,50,6,0,8,47,0,17,33
2013,312,R,0,0,0,224,112,102,10,17,207,0,61,50
2013,312,SUM,0,0,0,280,162,108,10,25,255,0,78,84
2013,313,N,0,0,0,121,121,0,0,3,119,0,58,63
2013,313,R,0,0,0,66,44,22,0,11,55,0,19,25
2013,313,SUM,0,0,0,187,165,22,0,14,174,0,78,88
2013,314,N,0,0,0,107,102,5,0,5,103,0,30,71
2013,314,R,0,0,0,162,86,76,0,11,152,3,28,56
2013,314,SUM,0,0,0,269,188,81,0,15,254,3,58,127
2013,315,N,0,0,0,116,70,44,3,3,114,3,36,31
2013,315,R,0,0,0,315,105,193,17,31,284,0,42,63
2013,315,SUM,0,0,0,432,175,237,20,34,398,3,78,94
2013,317,N,0,0,0,45,41,4,0,3,42,3,13,25
2013,317,R,0,0,0,80,35,45,0,3,78,2,20,14
2013,317,SUM,0,0,0,125,76,49,0,6,120,5,32,39
2013,318,N,0,0,0,6,6,0,0,3,3,0,6,0
2013,318,R,0,0,0,119,36,76,7,18,101,0,22,14
2013,318,SUM,0,0,0,125,42,76,7,21,104,0,28,14
2013,319,N,0,0,0,28,20,8,0,17,11,0,8,11
2013,319,R,0,0,0,120,98,17,6,17,103,0,70,28
2013,319,SUM,0,0,0,148,117,25,6,34,114,0,78,39
2013,320,N,0,0,0,31,14,17,0,3,28,0,6,8
2013,320,R,0,0,0,123,70,53,0,8,114,0,42,28
2013,320,SUM,0,0,0,153,84,70,0,11,142,0,48,36
2013,321,N,0,0,0,43,11,29,3,6,38,0,11,0
2013,321,R,0,0,0,185,36,123,25,27,157,0,25,11
2013,321,SUM,0,0,0,228,48,152,28,33,195,0,36,11
2013,322,N,0,0,0,82,45,38,0,6,77,0,25,20
2013,322,R,0,0,0,61,34,28,0,3,59,0,22,11
2013,322,SUM,0,0,0,144,78,66,0,8,135,0,47,31
2013,323,N,0,0,0,69,41,25,3,8,61,0,11,27
2013,323,R,0,0,0,159,70,83,6,20,139,0,36,34
2013,323,SUM,0,0,0,228,111,108,8,28,200,0,47,61
2013,324,N,0,0,0,53,28,25,0,8,45,0,20,8
2013,324,R,0,0,0,123,70,53,0,11,112,0,28,42
2013,324,SUM,0,0,0,176,98,78,0,20,156,0,48,50
2013,325,N,0,0,0,44,36,8,0,0,44,0,22,14
2013,325,R,0,0,0,143,108,35,0,6,137,0,59,49
2013,325,SUM,0,0,0,187,144,43,0,6,181,0,80,63
2013,326,N,0,0,0,11,6,6,0,0,11,0,0,6
2013,326,R,0,0,0,67,50,14,3,3,64,0,31,20
2013,326,SUM,0,0,0,78,56,20,3,3,75,0,31,25
2013,327,N,0,0,0,98,75,20,3,8,89,0,45,31
2013,327,R,0,0,0,173,106,62,6,8,164,0,70,36
2013,327,SUM,0,0,0,270,181,81,8,17,254,0,114,67
